5.374822020530700684e-02 5.414835214614868164e-01 2.929596044123172760e-02 2.127410657703876495e-02 4.266673699021339417e-02 2.161273919045925140e-02 3.233904018998146057e-02 1.376452147960662842e-01 6.284766644239425659e-02 5.708682164549827576e-02
3.826463222503662109e-02 8.198944479227066040e-02 6.379026919603347778e-02 4.011203721165657043e-02 1.735113114118576050e-01 1.885091885924339294e-02 6.143186241388320923e-02 2.821045517921447754e-01 1.071830838918685913e-01 1.327618509531021118e-01
3.742004185914993286e-02 6.201259419322013855e-02 7.612538337707519531e-02 1.448892336338758469e-02 1.093713715672492981e-01 1.248718425631523132e-02 2.506440505385398865e-02 4.837166368961334229e-01 7.826174795627593994e-02 1.010516434907913208e-01
2.915557473897933960e-02 2.313117682933807373e-01 6.774677336215972900e-02 1.033115237951278687e-01 1.144174635410308838e-01 6.578053534030914307e-02 1.830513924360275269e-01 4.859897866845130920e-02 3.100751154124736786e-02 1.256184428930282593e-01
4.154412820935249329e-02 6.312191486358642578e-02 5.556541308760643005e-02 1.949340291321277618e-02 2.391062080860137939e-01 1.211637631058692932e-02 2.719902992248535156e-01 3.133180737495422363e-02 2.795291319489479065e-02 2.377775311470031738e-01
3.987537324428558350e-02 1.151931136846542358e-01 7.070461660623550415e-02 8.424496650695800781e-02 1.246416792273521423e-01 5.765204131603240967e-02 8.678367733955383301e-02 1.016876921057701111e-01 1.932416707277297974e-01 1.259751617908477783e-01
7.380012422800064087e-02 2.926854491233825684e-01 3.454039990901947021e-02 2.024047449231147766e-02 3.346056118607521057e-02 1.435464899986982346e-02 4.810153320431709290e-02 6.359567493200302124e-02 1.017740443348884583e-01 3.174471259117126465e-01
5.704050883650779724e-02 4.712187498807907104e-02 1.488171070814132690e-01 3.238243609666824341e-02 2.914141416549682617e-01 1.490440964698791504e-02 1.615970730781555176e-01 2.827664278447628021e-02 1.008913069963455200e-01 1.175544261932373047e-01
3.940426185727119446e-02 3.370074927806854248e-01 4.119451716542243958e-02 1.949210278689861298e-02 6.975896656513214111e-02 1.349204778671264648e-02 3.943116962909698486e-02 2.941050827503204346e-01 1.009744554758071899e-01 4.513991251587867737e-02
7.505433261394500732e-02 4.470138624310493469e-02 4.245873913168907166e-02 8.498054742813110352e-02 6.301467120647430420e-02 2.887420542538166046e-02 2.123442292213439941e-02 5.466238781809806824e-02 8.182820677757263184e-02 5.031910538673400879e-01
2.328439988195896149e-02 1.747763715684413910e-02 1.358570009469985962e-01 3.593738004565238953e-02 5.554941892623901367e-01 1.904184930026531219e-02 1.222231164574623108e-01 3.498272970318794250e-02 2.571549639105796814e-02 2.998625114560127258e-02
6.271606683731079102e-02 1.915554255247116089e-01 7.898974418640136719e-02 1.472275611013174057e-02 1.896854341030120850e-01 1.190309971570968628e-02 5.710019171237945557e-02 2.247148901224136353e-01 7.737746089696884155e-02 9.123495221138000488e-02
4.846806451678276062e-02 4.208081960678100586e-01 2.521218731999397278e-02 6.167152896523475647e-02 6.099442392587661743e-02 1.443618163466453552e-02 3.054494969546794891e-02 1.446560323238372803e-01 3.855227679014205933e-02 1.546561270952224731e-01
5.652043968439102173e-02 5.214423686265945435e-02 3.487515449523925781e-02 2.865280210971832275e-02 6.238397583365440369e-02 1.729386858642101288e-02 1.086645647883415222e-01 2.871159315109252930e-01 2.500991523265838623e-01 1.022499576210975647e-01
3.105177730321884155e-02 2.292874008417129517e-01 8.572805672883987427e-02 2.657473087310791016e-02 8.220248669385910034e-02 2.017768658697605133e-02 2.379598915576934814e-01 1.661082804203033447e-01 3.704732656478881836e-02 8.386229723691940308e-02
7.961753010749816895e-02 1.775971427559852600e-02 8.321409672498703003e-02 4.534303396940231323e-02 1.155846863985061646e-01 4.581708461046218872e-02 1.111177876591682434e-01 5.769547820091247559e-02 6.399177014827728271e-02 3.798587322235107422e-01
3.328703716397285461e-02 3.672063350677490234e-01 6.155386939644813538e-02 1.278631687164306641e-01 9.658587723970413208e-02 7.697443664073944092e-02 8.451448380947113037e-02 5.130729824304580688e-02 5.678643658757209778e-02 4.392114654183387756e-02
5.724765360355377197e-02 3.452403545379638672e-01 2.307850494980812073e-02 5.795704573392868042e-02 1.012956798076629639e-01 3.784546628594398499e-02 1.950595527887344360e-02 1.118310242891311646e-01 3.225103765726089478e-02 2.137473076581954956e-01
4.290215671062469482e-02 8.822409808635711670e-02 3.531054407358169556e-02 3.166562691330909729e-02 1.990465074777603149e-01 2.233503200113773346e-02 6.846170872449874878e-02 1.048172861337661743e-01 3.639784455299377441e-02 3.708392381668090820e-01
1.563959009945392609e-02 1.396514177322387695e-01 2.736816741526126862e-02 2.748892456293106079e-02 3.117360472679138184e-01 2.578109875321388245e-02 4.685507714748382568e-02 4.466063901782035828e-02 3.315448760986328125e-02 3.276645243167877197e-01
7.104638218879699707e-02 3.094524443149566650e-01 4.638613760471343994e-02 8.221349120140075684e-02 8.842881023883819580e-02 3.965143859386444092e-02 4.418849572539329529e-02 9.610296785831451416e-02 3.828486427664756775e-02 1.842449903488159180e-01
