4.743414756376296282e-04 1.348837930709123611e-02 6.223863922059535980e-03 1.983743160963058472e-02 2.955217659473419189e-01 1.472533913329243660e-03 2.697845222428441048e-03 2.724320394918322563e-03 1.522474735975265503e-02 6.423348188400268555e-01
3.916521091014146805e-03 2.944819396361708641e-03 1.098415534943342209e-02 7.398257851600646973e-01 2.123463340103626251e-02 3.396093146875500679e-03 2.639719285070896149e-03 2.046412676572799683e-01 4.386295564472675323e-03 6.030587479472160339e-03
5.641868803650140762e-03 9.059810079634189606e-03 1.120924297720193863e-02 9.451172947883605957e-01 1.863496191799640656e-02 6.436926778405904770e-03 2.361085498705506325e-03 9.317271906184032559e-05 3.877016715705394745e-04 1.058007241226732731e-03
1.774390810169279575e-03 2.387703862041234970e-03 4.426764324307441711e-02 1.108384318649768829e-02 2.781040780246257782e-02 6.152877211570739746e-01 2.221573702991008759e-02 3.464442864060401917e-02 1.219519879668951035e-03 2.393086403608322144e-01
3.361310809850692749e-03 1.635219715535640717e-02 9.211401939392089844e-01 4.338840767741203308e-02 1.316308160312473774e-03 1.084882416762411594e-03 1.491572591476142406e-03 1.960342488018795848e-04 7.822917774319648743e-03 3.846242325380444527e-03
7.004051804542541504e-01 1.866238075308501720e-03 9.062563627958297729e-02 3.295089304447174072e-02 2.053975127637386322e-02 1.568229490658268332e-04 7.540282676927745342e-04 1.615094253793358803e-03 9.681259840726852417e-02 5.427381023764610291e-02
4.263633489608764648e-02 1.483036298304796219e-02 4.460921918507665396e-04 5.409511923789978027e-02 1.150315161794424057e-03 4.720179276773706079e-05 4.823406634386628866e-04 8.204891346395015717e-04 1.764855682849884033e-01 7.090060710906982422e-01
7.851231098175048828e-01 9.302597492933273315e-03 1.021690480411052704e-02 1.193311251699924469e-02 2.955917967483401299e-03 1.093648461392149329e-04 8.635880076326429844e-04 9.806329384446144104e-03 7.599952071905136108e-02 9.368949383497238159e-02
2.846245095133781433e-02 2.169542387127876282e-02 3.053119406104087830e-03 4.482816159725189209e-01 2.982394071295857430e-03 8.954770746640861034e-04 3.661796078085899353e-02 2.448829077184200287e-02 3.597990795969963074e-02 3.975435197353363037e-01
1.884894212707877159e-03 9.240224608220160007e-04 6.114295218139886856e-03 1.121133682318031788e-03 9.744942188262939453e-01 6.349759496515616775e-05 2.030111150816082954e-03 1.233313698321580887e-02 3.920206218026578426e-04 6.425566971302032471e-04
7.412711977958679199e-01 1.187668740749359131e-02 1.952114980667829514e-03 5.182702443562448025e-04 1.587058301083743572e-03 1.496515033068135381e-04 1.088314820663072169e-05 4.859923850744962692e-03 7.824394106864929199e-02 1.595302820205688477e-01
4.297505319118499756e-02 2.456795275211334229e-01 3.046932397410273552e-03 6.066375225782394409e-02 2.633183896541595459e-01 2.678425516933202744e-03 1.221674028784036636e-02 4.691611044108867645e-03 3.726451843976974487e-02 3.274650871753692627e-01
3.702920377254486084e-01 9.135277010500431061e-03 1.273271627724170685e-02 4.823364317417144775e-03 2.465472668409347534e-01 2.482484560459852219e-04 3.829956986010074615e-04 3.332267701625823975e-01 1.482801977545022964e-02 7.783353328704833984e-03
1.096943524316884577e-04 1.746076741255819798e-04 7.247209083288908005e-03 9.800453782081604004e-01 6.166246021166443825e-04 3.352529602125287056e-04 7.692045066505670547e-03 3.988415846833959222e-05 3.385935211554169655e-03 3.534067654982209206e-04
1.180219557136297226e-02 1.291356831789016724e-01 1.249183788895606995e-01 1.227234210819005966e-02 5.530528426170349121e-01 6.556093692779541016e-03 1.089394930750131607e-02 3.677635220810770988e-03 3.300324454903602600e-02 1.146875396370887756e-01
8.254715241491794586e-03 8.300410211086273193e-02 6.316760089248418808e-03 7.356249261647462845e-03 1.271045859903097153e-02 2.920404309406876564e-03 6.342430412769317627e-02 1.398699916899204254e-02 2.025183662772178650e-02 7.817741036415100098e-01
3.304471075534820557e-01 1.811363995075225830e-01 5.221769679337739944e-04 2.672125101089477539e-01 3.493105620145797729e-02 5.669023375958204269e-03 2.060912520391866565e-04 2.049178117886185646e-03 4.075277596712112427e-03 1.737511903047561646e-01
5.066890153102576733e-04 1.638565154280513525e-04 1.097353771328926086e-01 8.116331100463867188e-01 5.616720765829086304e-02 1.432403735816478729e-02 4.930955823510885239e-03 5.543194711208343506e-04 3.002033045049756765e-04 1.684239367023110390e-03
2.720038294792175293e-01 4.197249654680490494e-03 5.829043984413146973e-01 8.401635289192199707e-02 1.719443313777446747e-02 2.884724875912070274e-03 4.197249654680490494e-03 2.907783724367618561e-02 1.320723211392760277e-03 2.203172072768211365e-03
2.512733638286590576e-02 6.645089946687221527e-03 1.174424663186073303e-01 4.166520666331052780e-03 1.616259068250656128e-01 1.316185225732624531e-03 9.593307040631771088e-03 4.983292818069458008e-01 3.991878405213356018e-02 1.358350217342376709e-01
2.556943520903587341e-02 4.691471159458160400e-02 3.478423357009887695e-01 5.139241926372051239e-03 3.158945962786674500e-02 8.689773385412991047e-04 2.413063048152253032e-04 4.268910735845565796e-03 3.009425941854715347e-03 5.345561504364013672e-01
4.278545081615447998e-01 1.888140849769115448e-02 2.076559960842132568e-01 3.761796047911047935e-03 7.273411005735397339e-02 4.148314148187637329e-02 4.172692075371742249e-02 1.412292867898941040e-01 9.328736923635005951e-03 3.534407913684844971e-02
9.882990121841430664e-01 8.820565417408943176e-04 6.169786211103200912e-04 3.720301610883325338e-04 1.198226982523920015e-05 6.776183727197349072e-04 9.800226689549162984e-05 5.124167000758461654e-05 1.716893515549600124e-03 7.273977156728506088e-03
1.099162851460278034e-03 8.041646797209978104e-04 9.436643868684768677e-02 8.835977315902709961e-01 4.519774229265749454e-04 1.325843390077352524e-03 6.251553539186716080e-03 1.034586573950946331e-03 2.457358641549944878e-04 1.082283351570367813e-02
6.476594135165214539e-04 2.191658020019531250e-01 2.062281593680381775e-03 3.216033568605780602e-03 4.628613241948187351e-04 3.660987931652925909e-05 1.181781481136567891e-04 1.809054228942841291e-04 4.444598555564880371e-01 3.296500444412231445e-01
3.765427321195602417e-02 2.641558647155761719e-02 2.101924829185009003e-02 1.349176187068223953e-02 4.042290151119232178e-01 4.310355484485626221e-01 2.806437946856021881e-02 5.986932665109634399e-03 1.419458445161581039e-02 1.790862344205379486e-02
8.864762783050537109e-01 1.559151709079742432e-02 2.325059758732095361e-04 2.665694046299904585e-04 1.187524248962290585e-04 2.723584475461393595e-04 3.389049743418581784e-05 7.728521595709025860e-04 5.856627249158918858e-04 9.564963728189468384e-02
7.185441851615905762e-01 2.742903679609298706e-02 1.177406311035156250e-02 4.306773468852043152e-02 9.387101978063583374e-03 1.975639350712299347e-02 1.844547950895503163e-04 4.762510210275650024e-02 8.535816520452499390e-02 3.687377646565437317e-02
6.937128305435180664e-02 5.561602301895618439e-04 2.867920324206352234e-02 9.277619537897408009e-04 7.736615370959043503e-04 2.090119778586085886e-05 7.469350821338593960e-04 4.574849444907158613e-04 3.084810972213745117e-01 5.899855494499206543e-01
9.201546758413314819e-02 1.608625650405883789e-01 3.255379945039749146e-02 6.429990381002426147e-02 7.900124415755271912e-03 3.431145334616303444e-03 5.011826287955045700e-03 6.410223431885242462e-03 4.664951562881469727e-01 1.610197424888610840e-01
5.769660230726003647e-03 1.890465021133422852e-01 6.141771096736192703e-03 2.780317366123199463e-01 2.834384888410568237e-02 1.749366754665970802e-03 3.954415395855903625e-02 4.238327592611312866e-02 1.116483844816684723e-02 3.978247642517089844e-01
1.547177974134683609e-02 1.040601520799100399e-03 3.356324881315231323e-02 5.756890028715133667e-02 9.550522081553936005e-03 2.725602593272924423e-03 3.512916155159473419e-04 1.376088522374629974e-02 7.282032370567321777e-01 1.377638727426528931e-01
2.043452858924865723e-01 4.796949215233325958e-03 9.101650794036686420e-04 2.657692730426788330e-01 1.706847846508026123e-01 1.661022193729877472e-03 2.749281236901879311e-03 4.168283566832542419e-02 1.949532306753098965e-03 3.054507970809936523e-01
8.078049123287200928e-02 5.932272877544164658e-03 1.355058979243040085e-03 7.566425204277038574e-02 7.412835210561752319e-02 8.863341808319091797e-02 1.136625302024185658e-03 2.442471981048583984e-01 8.641128987073898315e-02 3.417111337184906006e-01
3.704718947410583496e-01 1.827438361942768097e-02 4.134314134716987610e-02 1.019111182540655136e-02 7.368011865764856339e-04 9.877563454210758209e-03 4.198793321847915649e-03 5.852262955158948898e-03 1.044453904032707214e-01 4.346084892749786377e-01
4.219918628223240376e-04 8.552033454179763794e-02 2.404436963843181729e-04 6.575327832251787186e-03 2.995456941425800323e-02 1.042246294673532248e-04 1.211571507155895233e-03 7.220507250167429447e-04 4.895190941169857979e-04 8.747599124908447266e-01
1.753851771354675293e-01 1.738504618406295776e-01 7.904049940407276154e-03 3.014273243024945259e-04 2.475005108863115311e-03 2.145805483451113105e-04 1.078978748410008848e-04 1.664888346567749977e-03 7.126780692487955093e-03 6.309698224067687988e-01
3.813465684652328491e-02 3.903316799551248550e-03 6.739755272865295410e-01 3.437943523749709129e-03 2.661830745637416840e-03 2.105681225657463074e-03 2.703748410567641258e-03 1.380287855863571167e-01 9.076837450265884399e-02 4.428019747138023376e-02
1.574878580868244171e-02 6.413948535919189453e-02 4.108929634094238281e-02 9.053955227136611938e-02 4.384342432022094727e-01 8.147677779197692871e-02 3.230958711355924606e-03 5.224697664380073547e-02 1.428566128015518188e-01 7.023736834526062012e-02
3.661540895700454712e-02 7.812277227640151978e-02 5.528924986720085144e-02 2.606583386659622192e-02 1.232649758458137512e-01 4.628621414303779602e-02 2.203225158154964447e-03 5.874903202056884766e-01 2.885224670171737671e-02 1.580972783267498016e-02
1.017012298107147217e-01 2.265939489006996155e-02 3.840767312794923782e-03 5.620284355245530605e-04 6.902669668197631836e-01 1.597707450855523348e-04 3.517609322443604469e-03 1.868188148364424706e-03 1.501579582691192627e-01 2.526604011654853821e-02
3.392679691314697266e-01 1.316966563463211060e-01 3.174228221178054810e-02 1.557078808546066284e-01 1.490639429539442062e-02 3.293743124231696129e-03 1.728913863189518452e-03 5.982590094208717346e-02 6.299448665231466293e-03 2.555308043956756592e-01
4.340505227446556091e-02 8.887433446943759918e-03 7.215932756662368774e-02 1.504664123058319092e-01 4.611427709460258484e-02 2.038026694208383560e-03 1.937116961926221848e-03 5.461001396179199219e-01 6.956458091735839844e-02 5.932766944169998169e-02
