5.934078097343444824e-01 2.737309783697128296e-03 1.604169458150863647e-01 1.796584725379943848e-01 5.317685194313526154e-03 3.501072525978088379e-03 4.841807298362255096e-03 6.813702639192342758e-04 4.913987964391708374e-02 2.976686519104987383e-04
9.615294337272644043e-01 6.477767601609230042e-04 2.124295383691787720e-02 1.476994948461651802e-03 1.213641837239265442e-02 2.612147945910692215e-04 4.927289774059318006e-05 2.026714151725172997e-03 5.672122933901846409e-04 6.180206401040777564e-05
3.115644156932830811e-01 8.458406664431095123e-03 1.147301271557807922e-01 4.896081238985061646e-02 4.948958754539489746e-02 3.739320114254951477e-02 3.293008077889680862e-03 1.116900071501731873e-01 2.845496833324432373e-01 2.987074479460716248e-02
2.106126397848129272e-01 7.219976279884576797e-03 1.212254986166954041e-01 1.636452972888946533e-01 4.216748178005218506e-01 4.581024870276451111e-02 1.274401438422501087e-03 1.098602777346968651e-03 9.073583409190177917e-03 1.836497709155082703e-02
4.843173623085021973e-01 2.683920611161738634e-04 1.161359921097755432e-01 5.485876277089118958e-02 2.134503871202468872e-01 9.194967150688171387e-02 5.593770765699446201e-04 3.075044415891170502e-02 7.646919693797826767e-03 6.276036583585664630e-05
6.032983660697937012e-01 1.269152504391968250e-03 2.033664435148239136e-01 3.690941259264945984e-02 8.930936455726623535e-03 3.708453616127371788e-03 4.056455218233168125e-04 3.393619880080223083e-02 1.066445857286453247e-01 1.530890236608684063e-03
4.023888409137725830e-01 3.837902040686458349e-04 5.096616148948669434e-01 8.149893023073673248e-03 5.686225742101669312e-02 1.532815746031701565e-03 8.094371296465396881e-03 6.427275948226451874e-04 1.183488685637712479e-02 4.486961697693914175e-04
2.451440244913101196e-01 8.419941295869648457e-04 8.858558139763772488e-04 1.196714933030307293e-03 4.860283061861991882e-02 1.327034260611981153e-04 2.803849929478019476e-04 3.699463923112489283e-05 7.024542093276977539e-01 4.242089344188570976e-04
1.122383698821067810e-01 2.504002768546342850e-03 1.818253695964813232e-01 2.573032106738537550e-04 1.264019520021975040e-03 2.087466964439954609e-05 1.897234760690480471e-04 8.961902494775131345e-05 7.011039257049560547e-01 5.067356396466493607e-04
4.625141024589538574e-01 2.782627940177917480e-03 5.240971446037292480e-01 8.569817873649299145e-04 5.637555383145809174e-03 4.834760693483985960e-05 7.847591041354462504e-05 1.126481336541473866e-03 2.665594220161437988e-03 1.927182456711307168e-04
5.371602601371705532e-04 1.095771882683038712e-02 9.731072783470153809e-01 4.777602152898907661e-04 1.357951168756699190e-05 6.192914952407591045e-06 2.714637434110045433e-03 8.531100320396944880e-06 7.368348073214292526e-03 4.808743018656969070e-03
5.359890405088663101e-03 1.585778035223484039e-02 5.071202516555786133e-01 1.825119834393262863e-04 4.551285201159771532e-06 5.362725005397805944e-06 6.079485639929771423e-03 1.074869851436233148e-05 2.821438945829868317e-02 4.371649622917175293e-01
7.704788004048168659e-04 9.507694840431213379e-02 7.045901417732238770e-01 8.379819337278604507e-04 2.177159149141516536e-05 5.724003585783066228e-06 1.134423911571502686e-02 1.020413856167579070e-05 9.572912007570266724e-02 9.161336719989776611e-02
8.015392348170280457e-03 1.445957422256469727e-01 6.293231844902038574e-01 3.188302507624030113e-03 1.884758057713042945e-05 4.181518670520745218e-05 1.098788529634475708e-02 4.068729322170838714e-05 3.638144955039024353e-02 1.674067080020904541e-01
1.404085429385304451e-03 4.645721241831779480e-02 7.146608233451843262e-01 2.464246936142444611e-03 8.029152922972571105e-06 2.165565092582255602e-05 4.636090621352195740e-02 1.760592022037599236e-05 1.415309030562639236e-02 1.744523793458938599e-01
1.185858808457851410e-02 1.941172927618026733e-01 4.564335048198699951e-01 5.090363789349794388e-03 5.677016088156960905e-05 3.841261423076502979e-05 3.890180587768554688e-02 4.386857835925184190e-05 1.441149115562438965e-01 1.493444740772247314e-01
1.043010503053665161e-02 4.509663209319114685e-02 4.022364318370819092e-01 5.264327046461403370e-04 1.421995193595648743e-06 2.400071252850466408e-06 1.221786718815565109e-02 1.408386378898285329e-05 1.625182032585144043e-01 3.669564425945281982e-01
7.528235670179128647e-03 3.108960762619972229e-02 6.092419028282165527e-01 3.781175182666629553e-04 2.183780270570423454e-05 1.023517233988968655e-05 6.180475000292062759e-03 2.837082320183981210e-05 1.534399241209030151e-01 1.920812577009201050e-01
9.629768319427967072e-03 1.976623758673667908e-02 5.408702492713928223e-01 9.070162195712327957e-05 8.484876730108226184e-07 8.033320000322419219e-07 1.825352665036916733e-03 9.229631359630730003e-06 3.223381936550140381e-01 1.054686531424522400e-01
1.248933374881744385e-03 2.047668583691120148e-02 6.793374419212341309e-01 3.290009917691349983e-04 7.556997729807335418e-07 5.005382718081818894e-06 3.996327519416809082e-03 4.214954969938844442e-06 4.419872909784317017e-02 2.504028677940368652e-01
